PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20
47.973117167236,5.04212765368719,-21.6215094646368,32.6839523736713,0.760607867443367,-5.32842947312698,-4.09516716109844,0.1409016730652,2.72165414174942,0.291417917499754,0.912457484217164,-0.403208279618618,-1.38304056156407,-0.741212336186124,-0.614059020072327,-0.798940094846937,-0.541526993644393,-1.49919805807804,2.31811323583872,-0.848518766727766
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-7.760606200651,-4.76789972206513,2.48071621402591,2.00174427516217,-0.699375174564797,-3.35568026864593,-0.576630304441127,3.91524535549173,-3.07724364546961,-0.430119831214004,-2.87106091616746,-5.25687583635979,1.01968802310827,-5.22199187948111,-2.31170144010819,-1.24670981157241,-1.7524149630787,3.27384174434482,-0.135085051865012,2.02243867291631
-6.2244953032052,-6.11550327245036,1.98297673468099,3.32032288184668,-0.857850498536831,-0.761416190127065,-2.65581667298294,1.59393731670251,-5.20678157780405,0.986902213197971,2.13687785854331,-1.95542746443597,1.41520516716507,1.92201148351362,3.94720219416983,3.10277844416313,1.89233033568831,-1.81201977425347,0.711432320219162,-2.56573517637913
-4.93093050774909,-7.12563269906962,3.81290156273527,3.77314350603864,-2.91006734341063,-6.8066179203717,2.68591880457556,-1.01344808939708,3.17032237337242,7.03581586566519,-1.81633887267706,0.503661543888339,-0.987590148333731,2.81725829944337,-2.00231476697924,-0.455045895515095,1.08556474650333,1.89066680312505,-1.05923589555034,0.239699421487572
-3.88768525981885,-6.98964171389806,3.76538549134735,4.24571351533656,1.84179455109095,0.736244548628496,5.48576298532273,-1.69341319178066,3.7503873363203,-2.02696645247821,-2.70969354224829,3.6051197521477,-0.678275657411632,-3.30893461646104,0.498013403647164,-0.274367022235745,1.91304561197073,-1.22486552190465,-1.78127479011922,0.60614398878747
-4.72568136334089,-7.66323742047089,1.69628903983175,4.31885501690289,2.07994081544862,3.5356861901688,-2.36277889059234,4.48158987652332,-3.8856427372268,-6.56681600136749,-0.506223669427749,1.35894989319146,0.394762028984009,1.8660091675912,-2.65371225963837,-1.85861574741201,0.547599716436393,-2.91215959585624,-0.774380761616934,-0.106464499970175
-3.86606985587855,-7.38857676945125,3.59631853201217,3.53349097954821,-0.316597139893662,-1.32358590753143,0.391522552594806,1.80043149525818,-0.659457355348734,-2.76488296137122,2.84994533156344,-1.39280554682176,-2.64264500985387,-0.88509537674407,0.329910047151683,-0.489371858456717,0.903900939988643,0.854334313409048,-0.538654290752383,1.1390780314325
-5.86045475438907,-6.02008697618163,0.344554133047318,3.42215887660398,-0.236503281201427,3.33465118469304,0.144482380117319,0.164665644472295,-1.5923128621066,-0.685366928615998,-1.76157023744395,2.39080256896493,-0.405112559209448,-1.70297003816572,-3.75360246872525,-1.64526726988428,-0.842887716462187,0.953415673371128,1.838381039903,1.54245493911201
-5.05108007714992,-7.03659901835642,3.9531803147026,3.85679199561882,1.10042870982835,-2.40215772193422,-2.45461837426702,1.61746836322601,1.16993632111533,1.93507768765374,1.97499068370303,-0.812297328755655,2.98895719862722,-0.944431054454613,1.48507357702609,2.2450042193333,0.0729655132988939,0.624719208611031,2.33453964599645,2.35076096331648
-4.64527155525623,-7.63621989316342,1.52945837876516,3.39040232920366,-0.379240830174397,2.19987132191575,-3.6124156834086,-1.10145508531861,0.800691555681877,-0.58153461086283,-2.38066960936805,-1.27134012883379,3.19106035817109,5.05247973525135,-3.74562525592495,1.07027198051977,-0.793012615797367,-0.235803374325552,2.19301790063619,-2.72571365722139
-5.82388752490443,-4.92052205837,3.86505745125899,1.9997131966029,-3.16818045343013,-7.55687106303911,0.316977877564369,-1.45564670339228,-3.63480926536978,4.26798763861484,-2.53482323870338,1.52208316747774,-2.53226912167737,1.9140696988332,2.52903703678156,-1.96401980045008,1.0848091821499,-0.328753662477999,-0.843804466302073,-2.95865791400309
-5.94168933893738,-6.01935011091865,4.13865635956063,3.41102513107359,0.519240134275029,-0.950786850727868,0.863813237895454,-1.90013711495567,3.24536907500895,2.68599870708419,-3.561724086291,-0.299529989347986,-2.37954544234839,1.50002785628882,1.68892291345087,-1.03790750420485,-1.5612561342603,-0.948765936885894,4.25508071686198,0.593832754815739
-5.2522330673547,-7.77379570968581,2.94616883110711,3.95629761258195,3.01993642100647,2.39906440640958,-0.780069115865265,3.85824273277865,0.79041616746962,-6.62268786279466,-3.12509177357711,-0.76622340525367,-1.99703031131389,1.33823995835052,-0.750492409893743,-0.197113654612403,-0.243685239250535,-0.515250318922573,2.17602018957308,-0.66950144374593
-5.98137757565339,-2.81488335185202,5.94046843337086,0.12710618008814,0.596317318343777,-7.38060926966761,-1.49312179353935,1.47252332836034,-2.30145453586653,2.89435926506022,-3.62479786967544,-0.732965959108961,-1.39763527087302,-2.03645153387831,1.4751813723905,1.20410731242365,1.05413664600429,-1.40460559387797,4.31298769245374,0.62551528018236
-6.85964403910065,-4.91704513612131,2.43992778354231,2.08359316252912,0.683720748113297,-3.24384003782998,-0.00913850879799103,2.94354678596539,-0.25216949660904,0.951435955354764,-4.71189810846188,-4.4551449536908,-4.90524351201825,3.00762737043704,4.10650570099985,1.92601643005702,0.845693918028731,1.01892361187444,0.809514304927788,-2.89844057256238
-3.26403061933139,-8.14165855591211,3.07713077918617,3.85948029460943,1.41297564012718,2.51791884441365,2.35426743312412,-1.20092994762192,4.57150054914843,-0.524813940176609,-2.6365228878641,4.65962257128974,-2.54497650057826,1.23725201494888,-1.57507110212632,2.48652368450208,-1.13822043296558,0.731650092943585,-5.18166467314756,-0.425448881883419
-4.79729183176904,-5.25789243327367,5.15422285954111,0.7032686650743,-2.77543113553914,-6.1514341470192,0.681741617890984,-2.36973780836816,-2.88039798951896,3.30345803630181,2.4577344809973,-5.21268997405244,-0.907591345884873,-3.82967550591814,0.587328445650838,-0.578859217657641,-1.81664549407111,-2.52599651536265,-3.40014393746309,1.0050129928733
-4.89783804072944,-7.95567612901609,1.22586680991456,4.36145280020655,1.20734396582974,4.6233475052522,-3.30104607104146,2.21470966189768,1.8526942924621,-1.42951864279865,-2.05905974810573,0.589764183743636,2.91888951330405,0.135235357201889,-3.27129912778666,3.1490317820213,-2.37020730260985,-1.8232475689691,-0.593317163811277,0.321470508058196
-3.46632136757386,-9.49115597696966,3.6730253889358,5.6795440849852,1.71489286837828,2.25739093338663,1.54242776060831,-1.76807435079064,4.34471555445259,-0.148679621959813,-0.458436481759477,2.32788229128806,1.6225202714753,-0.424502340902471,-1.54165711597853,-2.6030219633537,-0.460987008713509,1.89131555859519,0.0818886186161191,3.32655237586168
-4.2969293226842,-8.64846993441645,2.27443034664059,3.29874871025613,-0.727390440680837,-0.126585529610747,2.43754878906206,-1.74058258401973,6.62461392135703,1.21875215693163,4.06584729103546,4.08978815677285,0.703714560770701,-2.55794612682546,0.781788979587053,-2.59995503019514,-2.34565439186708,-1.18632468498026,-1.46111647242216,-1.31671407552965
-4.32731275829278,-8.60040800309069,1.73503953458129,5.33966032562805,0.403264486277415,2.75863884289449,-3.47929388434851,-2.73904740523005,1.41842419194698,1.01167481910566,3.5879633619269,1.31145058305304,3.19828937625943,-3.83546498835028,2.56087344619771,3.93260723814094,3.25945868414309,1.1304665817249,4.74747760969171,-0.107334256635801
-3.27928651979235,-6.57771723904559,6.88974984887929,1.55405235743917,-0.138116889481588,-4.30541793575803,1.50893674197195,0.163460095529111,-0.44928173151749,-0.857261059919198,2.53336464095103,-2.8880061225262,-0.95807443400127,0.394241052112907,-0.912208695227784,1.31886320351466,-0.196707451704501,0.372046193027157,-1.32582645373875,-0.135112755086951
-5.02051118075281,-8.22003915453654,3.17015107854063,4.19191783697321,-0.198881617389456,-1.07665552380196,1.25021108855328,1.95442189807365,-2.95226657711349,-3.74623734569889,2.36656254750642,-1.11924972849476,-1.04693651873421,0.58064520094146,0.842003078092027,-2.91222152889633,0.679852732544315,-0.0947738236705475,-0.878967004278962,-0.37419504340717
-5.04116910814085,-7.24345217528604,1.45688978431025,3.70957121606397,0.316160390955581,3.69084505554762,-0.563630618268685,-2.41595910813148,1.13499674480605,6.52762295777297,-3.5835235520218,1.3667331072782,0.846389349573354,-3.22570683150627,-2.61458774945925,0.357138902613731,-2.69654468082951,1.56035058813846,0.835953421375496,0.476573597708391
-5.81934365276217,-7.52386387730426,1.75745779866647,4.0302256622127,-0.60725799196983,-2.31349152747979,-0.686355289292124,-2.09959046071686,0.822359666707349,0.817249524669044,1.22414767585426,2.57925454157891,1.89053889364406,-4.2635376637514,0.516611824214606,-1.52748051468608,4.4094481664803,-2.77849327666198,1.85018081614884,1.214519432848
-4.94476473994163,-8.32738033066805,-1.1341891450421,4.11343444524665,-2.87829095940657,3.03454415364446,-2.321270331872,-1.29968779638097,-5.39530526089937,1.92976974321688,2.86412604360258,2.52376875392542,1.83245362831117,6.74011909122922,-0.020669355741087,-1.723845635426,0.0108726279682709,-3.54353476070035,-1.83919994391657,6.74258499859036
-4.76270893586236,-6.08826436407848,2.80727638154931,2.90509107026093,6.75149956060225,5.17470912662766,-4.98015057728964,1.41302816542537,-1.96809994729541,-0.870079231637896,-2.40703292417195,-3.70856282011771,-1.48325622537986,-0.449315906108602,-1.83647423801934,-1.11508362006707,5.35290229856094,2.20136269109172,-2.09280560498934,-1.76262632854532
-3.59365053967177,-7.89935648084316,4.19994076385068,3.28026931219886,0.765309849235774,2.52016064445916,0.218874177262453,-2.99247569708203,1.46472096011607,2.19534482069767,-3.72028298451224,-0.454937593163003,-1.8690295395738,2.3959494020571,-0.868588076379962,0.881231468904075,-0.614074779242244,1.57573795313366,2.20145071061109,-0.174297327598863
-5.36074798989139,-7.15161008778545,0.865886123400973,2.96190256837865,-0.841928688541294,-0.744650694559468,2.04935288087788,1.08923184238251,1.38434116253958,0.333781624829997,2.65466876199373,-1.48301914935173,0.823323880725754,-0.817878943451898,1.67629973753934,-0.465373453851072,1.61696562209056,-1.55252526124185,-0.660815743472525,-2.88275606909649
-3.30535663472458,-11.4179990765031,2.97148970792502,5.33526733312962,0.838975345532931,4.61990528432464,1.49011573245628,-5.55703073016652,2.62231811853979,-1.20354245631324,3.8716762420221,1.75991036352629,0.676362114531895,-3.84551093278448,3.35491725314935,-1.77695008393004,-0.670341466304288,0.410463952233988,-1.75331590090326,-1.01841574777392
-1.30218377208711,-8.39504161770446,7.07991112704844,1.41751868583295,1.25005823207048,-1.76707564480223,2.90455390949885,0.918550379358874,-1.22549503981682,-3.30655012140238,1.26352230078604,3.13848371480873,-1.00440737382194,1.18505703654954,0.213488605964023,1.4706019539931,-2.30849175378941,2.98890503927124,-0.405509402651638,-3.1123826954448
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.1056144689861,-10.3196568439777,-2.0938923136796,2.85455974966879,-0.282160259349409,4.64858960562897,-3.51969837943417,0.486903710000409,-3.65120751991174,1.22434359342282,2.48321603473424,0.696189913138112,3.35271196243228,5.68549995037938,0.336024745051983,-0.320415073273834,-2.38298270881589,2.88733171532264,-1.09302340143825,1.82802780869796
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.331188847223748,-5.05136986073879,-2.73726243142467,-4.46790522612197,5.52713141613485,-5.08171353297476,-5.99054829940466,10.746673201935,-0.58816028057777,-2.50439679971799,1.53599807013418,3.3755942152081,-1.88269246202818,-0.0429104236110511,-0.632211838040922,-4.24179415955769,0.167670582486609,-2.73000726782833,-2.29128963526977,-0.570009670603364
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.3362551785762,-13.7536646705013,0.329049678766503,-11.6592724481545,-0.280817216563502,-2.93001145494955,0.156433082798942,0.0195661337783678,-0.312319649996959,-1.34421352872836,3.93124694722827,0.0468487283882579,-1.88798990532883,-0.922265406826705,1.61848232971152,-0.601054111331288,-1.74282068297099,-3.59386453711753,-1.52164266520743,0.957627024618739
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.4365498113334,-20.786744378066,-3.63037183906454,-16.4093372306052,-4.45193780942788,-1.20694237391335,3.2525643489536,-4.7201961563525,-3.1188912247745,-0.429846644329393,4.97269277200988,-1.09301051000846,-5.55297777303028,-0.403198792895141,-9.02240942642858,0.666776955060924,0.596653844010811,-0.526703695459535,4.76105433699099,0.146424804573195
6.0202878048018,-12.4955416516819,-2.4562104853184,-3.47390988080468,-0.475240837871413,-0.421795336000476,-4.35225576824921,0.626474236517946,-1.71362142531997,2.4864260464946,1.63332542944816,-4.14253857010636,1.3963630086704,-0.623812480261531,1.94392572689575,6.09130419699851,-3.23609001543077,0.266250262559052,-4.52401462785861,-1.89122071547968
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.5332543247704,-30.426260100195,-15.3297134616654,-24.6400239835712,0.321408608841177,2.86421486330215,0.782202416549667,2.65931302757392,2.80630069612914,1.18715385812208,-6.36988829112661,0.368734176999249,3.8690482775825,0.0157994065783412,5.07057280523933,-1.34583071801417,1.8335003493847,2.01336911829791,-0.378747437190283,0.226500920027419
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
